Type,Frame,TimestampUs,ThreadId,Category,Name,DurationMs,GameThreadMs,RenderPrepareMs,RenderThreadMs,RenderFrameMs,CPUFrameMs,GPUFrameMs,TotalFrameMs,DrawCalls,Triangles,VisibleObjects,Batches
Frame,127708,1781696217718852,54216,"Frame","Frame",,0.0392,0.0173,0,0,0.0392,0,0.0392,0,0,0,0
Frame,127709,1781696217719038,54216,"Frame","Frame",,0.1549,0.0244,0,0,0.1549,0,0.1549,0,0,0,0
Frame,127710,1781696217719115,54216,"Frame","Frame",,0.0449,0.02,0,0,0.0449,0,0.0449,0,0,0,0
Frame,127711,1781696217719186,54216,"Frame","Frame",,0.0416,0.0188,0,0,0.0416,0,0.0416,0,0,0,0
Frame,127712,1781696217719256,54216,"Frame","Frame",,0.0403,0.0182,0,0,0.0403,0,0.0403,0,0,0,0
Frame,127713,1781696217719325,54216,"Frame","Frame",,0.0406,0.0187,0,0,0.0406,0,0.0406,0,0,0,0
Frame,127714,1781696217719396,54216,"Frame","Frame",,0.0416,0.0193,0,0,0.0416,0,0.0416,0,0,0,0
Frame,127715,1781696217719474,54216,"Frame","Frame",,0.046,0.0193,0,0,0.046,0,0.046,0,0,0,0
Frame,127716,1781696217719650,54216,"Frame","Frame",,0.1454,0.0292,0,0,0.1454,0,0.1454,0,0,0,0
Frame,127717,1781696217719733,54216,"Frame","Frame",,0.0488,0.021,0,0,0.0488,0,0.0488,0,0,0,0
Frame,127718,1781696217719810,54216,"Frame","Frame",,0.0458,0.0216,0,0,0.0458,0,0.0458,0,0,0,0
Frame,127719,1781696217719885,54216,"Frame","Frame",,0.0455,0.0206,0,0,0.0455,0,0.0455,0,0,0,0
Frame,127720,1781696217719956,54216,"Frame","Frame",,0.0413,0.0195,0,0,0.0413,0,0.0413,0,0,0,0
Frame,127721,1781696217720031,54216,"Frame","Frame",,0.0454,0.0206,0,0,0.0454,0,0.0454,0,0,0,0
Frame,127722,1781696217720103,54216,"Frame","Frame",,0.0425,0.0194,0,0,0.0425,0,0.0425,0,0,0,0
Frame,127723,1781696217720174,54216,"Frame","Frame",,0.042,0.0185,0,0,0.042,0,0.042,0,0,0,0
Frame,127724,1781696217720279,54216,"Frame","Frame",,0.0755,0.0227,0,0,0.0755,0,0.0755,0,0,0,0
Frame,127725,1781696217720349,54216,"Frame","Frame",,0.0399,0.018,0,0,0.0399,0,0.0399,0,0,0,0
Frame,127726,1781696217720450,54216,"Frame","Frame",,0.0472,0.0214,0,0,0.0472,0,0.0472,0,0,0,0
Frame,127727,1781696217720552,54216,"Frame","Frame",,0.0466,0.0203,0,0,0.0466,0,0.0466,0,0,0,0
Frame,127728,1781696217720625,54216,"Frame","Frame",,0.0432,0.0193,0,0,0.0432,0,0.0432,0,0,0,0
Frame,127729,1781696217720693,54216,"Frame","Frame",,0.0399,0.0184,0,0,0.0399,0,0.0399,0,0,0,0
Frame,127730,1781696217720762,54216,"Frame","Frame",,0.0397,0.0177,0,0,0.0397,0,0.0397,0,0,0,0
Frame,127731,1781696217720829,54216,"Frame","Frame",,0.0383,0.0169,0,0,0.0383,0,0.0383,0,0,0,0
Frame,127732,1781696217720922,54216,"Frame","Frame",,0.0423,0.0182,0,0,0.0423,0,0.0423,0,0,0,0
Frame,127733,1781696217720992,54216,"Frame","Frame",,0.0407,0.018,0,0,0.0407,0,0.0407,0,0,0,0
Frame,127734,1781696217721059,54216,"Frame","Frame",,0.0384,0.0171,0,0,0.0384,0,0.0384,0,0,0,0
Frame,127735,1781696217721126,54216,"Frame","Frame",,0.038,0.0171,0,0,0.038,0,0.038,0,0,0,0
Frame,127736,1781696217721218,54216,"Frame","Frame",,0.0617,0.0196,0,0,0.0617,0,0.0617,0,0,0,0
Frame,127737,1781696217721287,54216,"Frame","Frame",,0.039,0.0168,0,0,0.039,0,0.039,0,0,0,0
Frame,127738,1781696217721353,54216,"Frame","Frame",,0.0374,0.0165,0,0,0.0374,0,0.0374,0,0,0,0
Frame,127739,1781696217721420,54216,"Frame","Frame",,0.0382,0.0174,0,0,0.0382,0,0.0382,0,0,0,0
Frame,127740,1781696217721511,54216,"Frame","Frame",,0.04,0.0175,0,0,0.04,0,0.04,0,0,0,0
Frame,127741,1781696217721578,54216,"Frame","Frame",,0.0374,0.0172,0,0,0.0374,0,0.0374,0,0,0,0
Frame,127742,1781696217721644,54216,"Frame","Frame",,0.0375,0.0166,0,0,0.0375,0,0.0375,0,0,0,0
Frame,127743,1781696217721729,54216,"Frame","Frame",,0.0368,0.0165,0,0,0.0368,0,0.0368,0,0,0,0
Frame,127744,1781696217721799,54216,"Frame","Frame",,0.0404,0.0176,0,0,0.0404,0,0.0404,0,0,0,0
Frame,127745,1781696217722117,54216,"Frame","Frame",,0.0751,0.0311,0,0,0.0751,0,0.0751,0,0,0,0
Frame,127746,1781696217722193,54216,"Frame","Frame",,0.0406,0.0179,0,0,0.0406,0,0.0406,0,0,0,0
Frame,127747,1781696217722289,54216,"Frame","Frame",,0.0668,0.0168,0,0,0.0668,0,0.0668,0,0,0,0
Frame,127748,1781696217722391,54216,"Frame","Frame",,0.0735,0.0533,0,0,0.0735,0,0.0735,0,0,0,0
Frame,127749,1781696217722458,54216,"Frame","Frame",,0.0374,0.0163,0,0,0.0374,0,0.0374,0,0,0,0
Frame,127750,1781696217722522,54216,"Frame","Frame",,0.0359,0.0156,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127751,1781696217722586,54216,"Frame","Frame",,0.0366,0.0161,0,0,0.0366,0,0.0366,0,0,0,0
Frame,127752,1781696217722649,54216,"Frame","Frame",,0.0356,0.0156,0,0,0.0356,0,0.0356,0,0,0,0
Frame,127753,1781696217722713,54216,"Frame","Frame",,0.0362,0.0164,0,0,0.0362,0,0.0362,0,0,0,0
Frame,127754,1781696217722776,54216,"Frame","Frame",,0.0353,0.0156,0,0,0.0353,0,0.0353,0,0,0,0
Frame,127755,1781696217722840,54216,"Frame","Frame",,0.0357,0.0156,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127756,1781696217722903,54216,"Frame","Frame",,0.0354,0.0156,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127757,1781696217722966,54216,"Frame","Frame",,0.0353,0.0156,0,0,0.0353,0,0.0353,0,0,0,0
Frame,127758,1781696217723029,54216,"Frame","Frame",,0.0359,0.016,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127759,1781696217723093,54216,"Frame","Frame",,0.0364,0.0159,0,0,0.0364,0,0.0364,0,0,0,0
Frame,127760,1781696217723157,54216,"Frame","Frame",,0.0356,0.0155,0,0,0.0356,0,0.0356,0,0,0,0
Frame,127761,1781696217723219,54216,"Frame","Frame",,0.035,0.0156,0,0,0.035,0,0.035,0,0,0,0
Frame,127762,1781696217723282,54216,"Frame","Frame",,0.0358,0.0163,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127763,1781696217723345,54216,"Frame","Frame",,0.0349,0.0156,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127764,1781696217723408,54216,"Frame","Frame",,0.0352,0.0158,0,0,0.0352,0,0.0352,0,0,0,0
Frame,127765,1781696217723471,54216,"Frame","Frame",,0.0355,0.0158,0,0,0.0355,0,0.0355,0,0,0,0
Frame,127766,1781696217723534,54216,"Frame","Frame",,0.0351,0.0155,0,0,0.0351,0,0.0351,0,0,0,0
Frame,127767,1781696217723596,54216,"Frame","Frame",,0.0354,0.0155,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127768,1781696217723658,54216,"Frame","Frame",,0.0348,0.0154,0,0,0.0348,0,0.0348,0,0,0,0
Frame,127769,1781696217723722,54216,"Frame","Frame",,0.0355,0.0161,0,0,0.0355,0,0.0355,0,0,0,0
Frame,127770,1781696217723784,54216,"Frame","Frame",,0.0351,0.0158,0,0,0.0351,0,0.0351,0,0,0,0
Frame,127771,1781696217723847,54216,"Frame","Frame",,0.0354,0.0159,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127772,1781696217723910,54216,"Frame","Frame",,0.0359,0.016,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127773,1781696217723973,54216,"Frame","Frame",,0.035,0.0154,0,0,0.035,0,0.035,0,0,0,0
Frame,127774,1781696217724036,54216,"Frame","Frame",,0.0348,0.0155,0,0,0.0348,0,0.0348,0,0,0,0
Frame,127775,1781696217724217,54216,"Frame","Frame",,0.1512,0.0225,0,0,0.1512,0,0.1512,0,0,0,0
Frame,127776,1781696217724291,54216,"Frame","Frame",,0.0402,0.0173,0,0,0.0402,0,0.0402,0,0,0,0
Frame,127777,1781696217724358,54216,"Frame","Frame",,0.036,0.016,0,0,0.036,0,0.036,0,0,0,0
Frame,127778,1781696217724422,54216,"Frame","Frame",,0.0366,0.0164,0,0,0.0366,0,0.0366,0,0,0,0
Frame,127779,1781696217724534,54216,"Frame","Frame",,0.0827,0.0625,0,0,0.0827,0,0.0827,0,0,0,0
Frame,127780,1781696217724626,54216,"Frame","Frame",,0.0597,0.0178,0,0,0.0597,0,0.0597,0,0,0,0
Frame,127781,1781696217724692,54216,"Frame","Frame",,0.0369,0.0162,0,0,0.0369,0,0.0369,0,0,0,0
Frame,127782,1781696217724757,54216,"Frame","Frame",,0.0365,0.0156,0,0,0.0365,0,0.0365,0,0,0,0
Frame,127783,1781696217724823,54216,"Frame","Frame",,0.0381,0.0176,0,0,0.0381,0,0.0381,0,0,0,0
Frame,127784,1781696217724990,54216,"Frame","Frame",,0.0484,0.021,0,0,0.0484,0,0.0484,0,0,0,0
Frame,127785,1781696217725058,54216,"Frame","Frame",,0.0378,0.0165,0,0,0.0378,0,0.0378,0,0,0,0
Frame,127786,1781696217725123,54216,"Frame","Frame",,0.0366,0.0162,0,0,0.0366,0,0.0366,0,0,0,0
Frame,127787,1781696217725189,54216,"Frame","Frame",,0.0368,0.0164,0,0,0.0368,0,0.0368,0,0,0,0
Frame,127788,1781696217725323,54216,"Frame","Frame",,0.0406,0.0181,0,0,0.0406,0,0.0406,0,0,0,0
Frame,127789,1781696217725391,54216,"Frame","Frame",,0.0372,0.0169,0,0,0.0372,0,0.0372,0,0,0,0
Frame,127790,1781696217725457,54216,"Frame","Frame",,0.0362,0.0162,0,0,0.0362,0,0.0362,0,0,0,0
Frame,127791,1781696217725523,54216,"Frame","Frame",,0.0365,0.0167,0,0,0.0365,0,0.0365,0,0,0,0
Frame,127792,1781696217725588,54216,"Frame","Frame",,0.0364,0.0164,0,0,0.0364,0,0.0364,0,0,0,0
Frame,127793,1781696217725691,54216,"Frame","Frame",,0.0414,0.018,0,0,0.0414,0,0.0414,0,0,0,0
Frame,127794,1781696217725758,54216,"Frame","Frame",,0.0374,0.0166,0,0,0.0374,0,0.0374,0,0,0,0
Frame,127795,1781696217725823,54216,"Frame","Frame",,0.0363,0.0161,0,0,0.0363,0,0.0363,0,0,0,0
Frame,127796,1781696217725888,54216,"Frame","Frame",,0.0365,0.0167,0,0,0.0365,0,0.0365,0,0,0,0
Frame,127797,1781696217726061,54216,"Frame","Frame",,0.0481,0.0213,0,0,0.0481,0,0.0481,0,0,0,0
Frame,127798,1781696217726296,54216,"Frame","Frame",,0.0868,0.0238,0,0,0.0868,0,0.0868,0,0,0,0
Frame,127799,1781696217726366,54216,"Frame","Frame",,0.0386,0.0169,0,0,0.0386,0,0.0386,0,0,0,0
Frame,127800,1781696217726432,54216,"Frame","Frame",,0.0368,0.0161,0,0,0.0368,0,0.0368,0,0,0,0
Frame,127801,1781696217726527,54216,"Frame","Frame",,0.066,0.0192,0,0,0.066,0,0.066,0,0,0,0
Frame,127802,1781696217726595,54216,"Frame","Frame",,0.0379,0.0164,0,0,0.0379,0,0.0379,0,0,0,0
Frame,127803,1781696217726660,54216,"Frame","Frame",,0.0366,0.0164,0,0,0.0366,0,0.0366,0,0,0,0
Frame,127804,1781696217726724,54216,"Frame","Frame",,0.0358,0.0161,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127805,1781696217726811,54216,"Frame","Frame",,0.0586,0.0186,0,0,0.0586,0,0.0586,0,0,0,0
Frame,127806,1781696217726878,54216,"Frame","Frame",,0.0367,0.0161,0,0,0.0367,0,0.0367,0,0,0,0
Frame,127807,1781696217726942,54216,"Frame","Frame",,0.0359,0.0161,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127808,1781696217727040,54216,"Frame","Frame",,0.041,0.0178,0,0,0.041,0,0.041,0,0,0,0
Frame,127809,1781696217727106,54216,"Frame","Frame",,0.0364,0.0161,0,0,0.0364,0,0.0364,0,0,0,0
Frame,127810,1781696217727171,54216,"Frame","Frame",,0.0362,0.016,0,0,0.0362,0,0.0362,0,0,0,0
Frame,127811,1781696217727235,54216,"Frame","Frame",,0.0359,0.016,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127812,1781696217727300,54216,"Frame","Frame",,0.0367,0.0167,0,0,0.0367,0,0.0367,0,0,0,0
Frame,127813,1781696217727364,54216,"Frame","Frame",,0.036,0.016,0,0,0.036,0,0.036,0,0,0,0
Frame,127814,1781696217727428,54216,"Frame","Frame",,0.0358,0.016,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127815,1781696217727492,54216,"Frame","Frame",,0.0352,0.0159,0,0,0.0352,0,0.0352,0,0,0,0
Frame,127816,1781696217727555,54216,"Frame","Frame",,0.0356,0.0158,0,0,0.0356,0,0.0356,0,0,0,0
Frame,127817,1781696217727617,54216,"Frame","Frame",,0.0349,0.0155,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127818,1781696217727680,54216,"Frame","Frame",,0.035,0.0156,0,0,0.035,0,0.035,0,0,0,0
Frame,127819,1781696217727743,54216,"Frame","Frame",,0.0353,0.0158,0,0,0.0353,0,0.0353,0,0,0,0
Frame,127820,1781696217727805,54216,"Frame","Frame",,0.0349,0.0156,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127821,1781696217728091,54216,"Frame","Frame",,0.0636,0.028,0,0,0.0636,0,0.0636,0,0,0,0
Frame,127822,1781696217728163,54216,"Frame","Frame",,0.0387,0.0171,0,0,0.0387,0,0.0387,0,0,0,0
Frame,127823,1781696217728226,54216,"Frame","Frame",,0.0354,0.0157,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127824,1781696217728289,54216,"Frame","Frame",,0.0354,0.0158,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127825,1781696217728351,54216,"Frame","Frame",,0.0349,0.0154,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127826,1781696217728414,54216,"Frame","Frame",,0.0351,0.0156,0,0,0.0351,0,0.0351,0,0,0,0
Frame,127827,1781696217728476,54216,"Frame","Frame",,0.035,0.0157,0,0,0.035,0,0.035,0,0,0,0
Frame,127828,1781696217728539,54216,"Frame","Frame",,0.0355,0.0158,0,0,0.0355,0,0.0355,0,0,0,0
Frame,127829,1781696217728602,54216,"Frame","Frame",,0.035,0.0156,0,0,0.035,0,0.035,0,0,0,0
Frame,127830,1781696217728664,54216,"Frame","Frame",,0.0351,0.0159,0,0,0.0351,0,0.0351,0,0,0,0
Frame,127831,1781696217728780,54216,"Frame","Frame",,0.0402,0.0175,0,0,0.0402,0,0.0402,0,0,0,0
Frame,127832,1781696217728847,54216,"Frame","Frame",,0.036,0.0159,0,0,0.036,0,0.036,0,0,0,0
Frame,127833,1781696217728910,54216,"Frame","Frame",,0.0354,0.0158,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127834,1781696217728972,54216,"Frame","Frame",,0.0349,0.0155,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127835,1781696217729035,54216,"Frame","Frame",,0.0357,0.0156,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127836,1781696217729099,54216,"Frame","Frame",,0.0356,0.0159,0,0,0.0356,0,0.0356,0,0,0,0
Frame,127837,1781696217729161,54216,"Frame","Frame",,0.0349,0.0154,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127838,1781696217729224,54216,"Frame","Frame",,0.0349,0.0154,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127839,1781696217729287,54216,"Frame","Frame",,0.0352,0.0159,0,0,0.0352,0,0.0352,0,0,0,0
Frame,127840,1781696217729349,54216,"Frame","Frame",,0.0347,0.0154,0,0,0.0347,0,0.0347,0,0,0,0
Frame,127841,1781696217729412,54216,"Frame","Frame",,0.0352,0.0158,0,0,0.0352,0,0.0352,0,0,0,0
Frame,127842,1781696217729475,54216,"Frame","Frame",,0.0352,0.0156,0,0,0.0352,0,0.0352,0,0,0,0
Frame,127843,1781696217729537,54216,"Frame","Frame",,0.0347,0.0157,0,0,0.0347,0,0.0347,0,0,0,0
Frame,127844,1781696217729600,54216,"Frame","Frame",,0.0357,0.0159,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127845,1781696217729905,54216,"Frame","Frame",,0.0691,0.0289,0,0,0.0691,0,0.0691,0,0,0,0
Frame,127846,1781696217729996,54216,"Frame","Frame",,0.0476,0.0213,0,0,0.0476,0,0.0476,0,0,0,0
Frame,127847,1781696217730063,54216,"Frame","Frame",,0.0376,0.0169,0,0,0.0376,0,0.0376,0,0,0,0
Frame,127848,1781696217730127,54216,"Frame","Frame",,0.0351,0.0155,0,0,0.0351,0,0.0351,0,0,0,0
Frame,127849,1781696217730191,54216,"Frame","Frame",,0.036,0.0157,0,0,0.036,0,0.036,0,0,0,0
Frame,127850,1781696217730304,54216,"Frame","Frame",,0.0838,0.0174,0,0,0.0838,0,0.0838,0,0,0,0
Frame,127851,1781696217730512,54216,"Frame","Frame",,0.0666,0.0312,0,0,0.0666,0,0.0666,0,0,0,0
Frame,127852,1781696217730600,54216,"Frame","Frame",,0.0461,0.0198,0,0,0.0461,0,0.0461,0,0,0,0
Frame,127853,1781696217730672,54216,"Frame","Frame",,0.0388,0.0162,0,0,0.0388,0,0.0388,0,0,0,0
Frame,127854,1781696217730738,54216,"Frame","Frame",,0.0369,0.0165,0,0,0.0369,0,0.0369,0,0,0,0
Frame,127855,1781696217730819,54216,"Frame","Frame",,0.0494,0.0207,0,0,0.0494,0,0.0494,0,0,0,0
Frame,127856,1781696217730904,54216,"Frame","Frame",,0.0473,0.0177,0,0,0.0473,0,0.0473,0,0,0,0
Frame,127857,1781696217730979,54216,"Frame","Frame",,0.0401,0.0168,0,0,0.0401,0,0.0401,0,0,0,0
Frame,127858,1781696217731059,54216,"Frame","Frame",,0.0478,0.0224,0,0,0.0478,0,0.0478,0,0,0,0
Frame,127859,1781696217731129,54216,"Frame","Frame",,0.0385,0.0161,0,0,0.0385,0,0.0385,0,0,0,0
Frame,127860,1781696217731198,54216,"Frame","Frame",,0.0371,0.0165,0,0,0.0371,0,0.0371,0,0,0,0
Frame,127861,1781696217731282,54216,"Frame","Frame",,0.0536,0.0171,0,0,0.0536,0,0.0536,0,0,0,0
Frame,127862,1781696217731349,54216,"Frame","Frame",,0.0365,0.0157,0,0,0.0365,0,0.0365,0,0,0,0
Frame,127863,1781696217731415,54216,"Frame","Frame",,0.0359,0.0158,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127864,1781696217731481,54216,"Frame","Frame",,0.0364,0.0166,0,0,0.0364,0,0.0364,0,0,0,0
Frame,127865,1781696217731546,54216,"Frame","Frame",,0.0359,0.0163,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127866,1781696217731611,54216,"Frame","Frame",,0.0369,0.0163,0,0,0.0369,0,0.0369,0,0,0,0
Frame,127867,1781696217731678,54216,"Frame","Frame",,0.0366,0.0163,0,0,0.0366,0,0.0366,0,0,0,0
Frame,127868,1781696217731744,54216,"Frame","Frame",,0.0371,0.0164,0,0,0.0371,0,0.0371,0,0,0,0
Frame,127869,1781696217731811,54216,"Frame","Frame",,0.0377,0.0157,0,0,0.0377,0,0.0377,0,0,0,0
Frame,127870,1781696217731876,54216,"Frame","Frame",,0.0357,0.0159,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127871,1781696217731943,54216,"Frame","Frame",,0.037,0.0161,0,0,0.037,0,0.037,0,0,0,0
Frame,127872,1781696217732155,54216,"Frame","Frame",,0.0488,0.0219,0,0,0.0488,0,0.0488,0,0,0,0
Frame,127873,1781696217732309,54216,"Frame","Frame",,0.043,0.0184,0,0,0.043,0,0.043,0,0,0,0
Frame,127874,1781696217732376,54216,"Frame","Frame",,0.037,0.0167,0,0,0.037,0,0.037,0,0,0,0
Frame,127875,1781696217732441,54216,"Frame","Frame",,0.0362,0.0161,0,0,0.0362,0,0.0362,0,0,0,0
Frame,127876,1781696217732510,54216,"Frame","Frame",,0.0408,0.0156,0,0,0.0408,0,0.0408,0,0,0,0
Frame,127877,1781696217732574,54216,"Frame","Frame",,0.0358,0.0163,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127878,1781696217732639,54216,"Frame","Frame",,0.0366,0.0161,0,0,0.0366,0,0.0366,0,0,0,0
Frame,127879,1781696217732703,54216,"Frame","Frame",,0.0359,0.016,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127880,1781696217732769,54216,"Frame","Frame",,0.0369,0.0167,0,0,0.0369,0,0.0369,0,0,0,0
Frame,127881,1781696217732832,54216,"Frame","Frame",,0.0357,0.0159,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127882,1781696217732897,54216,"Frame","Frame",,0.0359,0.0164,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127883,1781696217732961,54216,"Frame","Frame",,0.0358,0.0161,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127884,1781696217733026,54216,"Frame","Frame",,0.0357,0.016,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127885,1781696217733147,54216,"Frame","Frame",,0.0444,0.0193,0,0,0.0444,0,0.0444,0,0,0,0
Frame,127886,1781696217733402,54216,"Frame","Frame",,0.0994,0.0666,0,0,0.0994,2.54726,2.54726,0,0,0,0
Frame,127887,1781696217733509,54216,"Frame","Frame",,0.0616,0.027,0,0,0.0616,0,0.0616,0,0,0,0
Frame,127888,1781696217733609,54216,"Frame","Frame",,0.0588,0.0246,0,0,0.0588,0,0.0588,0,0,0,0
Frame,127889,1781696217733684,54216,"Frame","Frame",,0.0445,0.0162,0,0,0.0445,0,0.0445,0,0,0,0
Frame,127890,1781696217733749,54216,"Frame","Frame",,0.0352,0.0156,0,0,0.0352,0,0.0352,0,0,0,0
Frame,127891,1781696217733845,54216,"Frame","Frame",,0.0668,0.018,0,0,0.0668,0,0.0668,0,0,0,0
Frame,127892,1781696217733917,54216,"Frame","Frame",,0.0391,0.0166,0,0,0.0391,0,0.0391,0,0,0,0
Frame,127893,1781696217734021,54216,"Frame","Frame",,0.0463,0.0228,0,0,0.0463,0,0.0463,0,0,0,0
Frame,127894,1781696217734129,54216,"Frame","Frame",,0.0426,0.0177,0,0,0.0426,0,0.0426,0,0,0,0
Frame,127895,1781696217734198,54216,"Frame","Frame",,0.0362,0.0162,0,0,0.0362,0,0.0362,0,0,0,0
Frame,127896,1781696217734310,54216,"Frame","Frame",,0.0394,0.0172,0,0,0.0394,0,0.0394,0,0,0,0
Frame,127897,1781696217734380,54216,"Frame","Frame",,0.0407,0.0182,0,0,0.0407,0,0.0407,0,0,0,0
Frame,127898,1781696217734449,54216,"Frame","Frame",,0.0361,0.0167,0,0,0.0361,0,0.0361,0,0,0,0
Frame,127899,1781696217734545,54216,"Frame","Frame",,0.0412,0.0186,0,0,0.0412,0,0.0412,0,0,0,0
Frame,127900,1781696217734612,54216,"Frame","Frame",,0.0398,0.0169,0,0,0.0398,0,0.0398,0,0,0,0
Frame,127901,1781696217734683,54216,"Frame","Frame",,0.0375,0.0177,0,0,0.0375,0,0.0375,0,0,0,0
Frame,127902,1781696217734749,54216,"Frame","Frame",,0.0382,0.0179,0,0,0.0382,0,0.0382,0,0,0,0
Frame,127903,1781696217734823,54216,"Frame","Frame",,0.0404,0.0187,0,0,0.0404,0,0.0404,0,0,0,0
Frame,127904,1781696217734895,54216,"Frame","Frame",,0.0398,0.0177,0,0,0.0398,0,0.0398,0,0,0,0
Frame,127905,1781696217734960,54216,"Frame","Frame",,0.037,0.0165,0,0,0.037,0,0.037,0,0,0,0
Frame,127906,1781696217735028,54216,"Frame","Frame",,0.0381,0.0179,0,0,0.0381,0,0.0381,0,0,0,0
Frame,127907,1781696217735130,54216,"Frame","Frame",,0.0459,0.0178,0,0,0.0459,0,0.0459,0,0,0,0
Frame,127908,1781696217735306,54216,"Frame","Frame",,0.1437,0.1224,0,0,0.1437,0,0.1437,0,0,0,0
Frame,127909,1781696217735412,54216,"Frame","Frame",,0.071,0.0208,0,0,0.071,0,0.071,0,0,0,0
Frame,127910,1781696217735490,54216,"Frame","Frame",,0.0414,0.0173,0,0,0.0414,0,0.0414,0,0,0,0
Frame,127911,1781696217735559,54216,"Frame","Frame",,0.0385,0.0174,0,0,0.0385,0,0.0385,0,0,0,0
Frame,127912,1781696217735631,54216,"Frame","Frame",,0.0419,0.0192,0,0,0.0419,0,0.0419,0,0,0,0
Frame,127913,1781696217735780,54216,"Frame","Frame",,0.1053,0.0225,0,0,0.1053,0,0.1053,0,0,0,0
Frame,127914,1781696217735862,54216,"Frame","Frame",,0.0478,0.0241,0,0,0.0478,0,0.0478,0,0,0,0
Frame,127915,1781696217735942,54216,"Frame","Frame",,0.0481,0.0236,0,0,0.0481,0,0.0481,0,0,0,0
Frame,127916,1781696217736439,54216,"Frame","Frame",,0.1714,0.0425,18.0129,17.7488,18.0129,2.54726,18.0129,18,2184,0,0
Frame,127917,1781696217736527,54216,"Frame","Frame",,0.0439,0.019,0,0,0.0439,0,0.0439,0,0,0,0
Frame,127918,1781696217736593,54216,"Frame","Frame",,0.0364,0.016,0,0,0.0364,0,0.0364,0,0,0,0
Frame,127919,1781696217736657,54216,"Frame","Frame",,0.0361,0.0164,0,0,0.0361,0,0.0361,0,0,0,0
Frame,127920,1781696217736721,54216,"Frame","Frame",,0.0363,0.0162,0,0,0.0363,0,0.0363,0,0,0,0
Frame,127921,1781696217736786,54216,"Frame","Frame",,0.0361,0.0157,0,0,0.0361,0,0.0361,0,0,0,0
Frame,127922,1781696217736848,54216,"Frame","Frame",,0.035,0.0157,0,0,0.035,0,0.035,0,0,0,0
Frame,127923,1781696217736912,54216,"Frame","Frame",,0.0365,0.0163,0,0,0.0365,0,0.0365,0,0,0,0
Frame,127924,1781696217736976,54216,"Frame","Frame",,0.0358,0.0158,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127925,1781696217737040,54216,"Frame","Frame",,0.0365,0.0163,0,0,0.0365,0,0.0365,0,0,0,0
Frame,127926,1781696217737104,54216,"Frame","Frame",,0.0361,0.0166,0,0,0.0361,0,0.0361,0,0,0,0
Frame,127927,1781696217737168,54216,"Frame","Frame",,0.0357,0.0158,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127928,1781696217737232,54216,"Frame","Frame",,0.0357,0.0158,0,0,0.0357,0,0.0357,0,0,0,0
Frame,127929,1781696217737296,54216,"Frame","Frame",,0.0358,0.016,0,0,0.0358,0,0.0358,0,0,0,0
Frame,127930,1781696217737360,54216,"Frame","Frame",,0.0371,0.0162,0,0,0.0371,0,0.0371,0,0,0,0
Frame,127931,1781696217737424,54216,"Frame","Frame",,0.0359,0.0155,0,0,0.0359,0,0.0359,0,0,0,0
Frame,127932,1781696217737487,54216,"Frame","Frame",,0.0354,0.0162,0,0,0.0354,0,0.0354,0,0,0,0
Frame,127933,1781696217737550,54216,"Frame","Frame",,0.0349,0.0154,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127934,1781696217737612,54216,"Frame","Frame",,0.0349,0.0157,0,0,0.0349,0,0.0349,0,0,0,0
Frame,127935,1781696217737675,54216,"Frame","Frame",,0.0355,0.0163,0,0,0.0355,0,0.0355,0,0,0,0
